TIME,C1
03/06/2018 15:30,567.2325103
03/06/2018 15:35,551.62765
03/06/2018 15:40,551.62765
03/06/2018 15:45,551.62765
03/06/2018 15:50,551.62765
03/06/2018 15:55,612.5361484
03/06/2018 16:00,612.5361484
03/06/2018 16:05,509.4678837
03/06/2018 16:10,509.4678837
03/06/2018 16:15,562.8472651
03/06/2018 16:20,562.8472651
03/06/2018 16:25,562.8472651
03/06/2018 16:30,553.5766744
03/06/2018 16:35,553.5766744
03/06/2018 16:40,487.7159499
03/06/2018 16:45,487.7159499
03/06/2018 16:50,516.6335738
03/06/2018 16:55,516.6335738
03/06/2018 17:00,599.1155479
03/06/2018 17:05,599.1155479
03/06/2018 17:10,447.0118829
03/06/2018 17:15,447.0118829
03/06/2018 17:20,571.6469183
03/06/2018 17:25,571.6469183
03/06/2018 17:30,525.7946799
03/06/2018 17:35,525.7946799
03/06/2018 17:40,534.4892537
03/06/2018 17:45,534.4892537
03/06/2018 17:50,558.8910179
03/06/2018 17:55,558.8910179
03/06/2018 18:00,532.4265795
03/06/2018 18:05,532.4265795
03/06/2018 18:10,598.783101
03/06/2018 18:15,598.783101
03/06/2018 18:20,646.8859125
03/06/2018 18:25,646.8859125
03/06/2018 18:30,729.8706599
03/06/2018 18:35,729.8706599
03/06/2018 18:40,740.3210446
03/06/2018 18:45,740.3210446
03/06/2018 18:50,774.547018
03/06/2018 18:55,774.547018
03/06/2018 19:00,787.2698399
03/06/2018 19:05,787.2698399
03/06/2018 19:10,713.8699851
03/06/2018 19:15,713.8699851
03/06/2018 19:20,713.8699851
03/06/2018 19:25,619.0142672
03/06/2018 19:30,619.0142672
03/06/2018 19:35,571.4730787
03/06/2018 19:40,571.4730787
03/06/2018 19:45,739.2322427
03/06/2018 19:50,739.2322427
03/06/2018 19:55,690.591236
03/06/2018 20:00,690.591236
03/06/2018 20:05,683.8886564
03/06/2018 20:10,683.8886564
03/06/2018 20:15,604.7122657
03/06/2018 20:20,604.7122657
03/06/2018 20:25,603.882967
03/06/2018 20:30,603.882967
03/06/2018 20:35,525.3052395
03/06/2018 20:40,525.3052395
