TIME,C1
03/06/2018 10:25,350.0317171
03/06/2018 10:30,368.5901064
03/06/2018 10:35,368.5901064
03/06/2018 10:40,388.815551
03/06/2018 10:45,388.815551
03/06/2018 10:50,401.9769131
03/06/2018 10:55,401.9769131
03/06/2018 11:00,416.8476048
03/06/2018 11:05,416.8476048
03/06/2018 11:10,440.9637053
03/06/2018 11:15,440.9637053
03/06/2018 11:20,472.0311408
03/06/2018 11:25,472.0311408
03/06/2018 11:30,503.6876075
03/06/2018 11:35,503.6876075
03/06/2018 11:40,523.0610006
03/06/2018 11:45,523.0610006
03/06/2018 11:50,570.9947161
03/06/2018 11:55,570.9947161
03/06/2018 12:00,608.0679852
03/06/2018 12:05,608.0679852
03/06/2018 12:10,657.7338937
03/06/2018 12:15,657.7338937
03/06/2018 12:20,702.7612391
03/06/2018 12:25,702.7612391
03/06/2018 12:30,715.4040335
03/06/2018 12:35,715.4040335
03/06/2018 12:40,753.9369636
03/06/2018 12:45,753.9369636
03/06/2018 12:50,789.6231168
03/06/2018 12:55,789.6231168
03/06/2018 13:00,822.2891102
03/06/2018 13:05,822.2891102
03/06/2018 13:10,836.6290539
03/06/2018 13:15,836.6290539
03/06/2018 13:20,831.6363414
03/06/2018 13:25,831.6363414
03/06/2018 13:30,819.5105296
03/06/2018 13:35,819.5105296
03/06/2018 13:40,781.0735285
03/06/2018 13:45,781.0735285
03/06/2018 13:50,772.4893699
03/06/2018 13:55,772.4893699
03/06/2018 14:00,753.3886027
03/06/2018 14:05,753.3886027
03/06/2018 14:10,718.8866846
03/06/2018 14:15,718.8866846
03/06/2018 14:20,697.9852263
03/06/2018 14:25,697.9852263
03/06/2018 14:30,663.6895404
03/06/2018 14:35,663.6895404
03/06/2018 14:40,641.8944817
03/06/2018 14:45,641.8944817
03/06/2018 14:50,618.4524581
03/06/2018 14:55,618.4524581
03/06/2018 15:00,607.7563748
03/06/2018 15:05,607.7563748
03/06/2018 15:10,583.3004111
03/06/2018 15:15,583.3004111
03/06/2018 15:20,568.9935309
03/06/2018 15:25,568.9935309
03/06/2018 15:30,563.9893466
03/06/2018 15:35,563.9893466
03/06/2018 15:40,556.9688398
03/06/2018 15:45,556.9688398
03/06/2018 15:50,548.2181846
03/06/2018 15:55,548.2181846
03/06/2018 16:00,545.1475722
03/06/2018 16:05,545.1475722
03/06/2018 16:10,540.0466369
03/06/2018 16:15,540.0466369
03/06/2018 16:20,531.2120625
03/06/2018 16:25,531.2120625
03/06/2018 16:30,535.2531595
03/06/2018 16:35,535.2531595
03/06/2018 16:40,535.1437153
03/06/2018 16:45,535.1437153
03/06/2018 16:50,530.9933076
03/06/2018 16:55,530.9933076
03/06/2018 17:00,530.9933076
03/06/2018 17:05,530.9933076
03/06/2018 17:10,531.7345823
03/06/2018 17:15,531.7345823
03/06/2018 17:20,541.0855143
03/06/2018 17:25,541.0855143
03/06/2018 17:30,538.8733149
03/06/2018 17:35,538.8733149
03/06/2018 17:40,533.9197675
03/06/2018 17:45,533.9197675
03/06/2018 17:50,556.9558913
03/06/2018 17:55,556.9558913
03/06/2018 18:00,595.3189233
03/06/2018 18:05,595.3189233
03/06/2018 18:10,626.2681582
03/06/2018 18:15,626.2681582
03/06/2018 18:20,651.7610629
03/06/2018 18:25,651.7610629
03/06/2018 18:30,660.9120911
03/06/2018 18:35,660.9120911
03/06/2018 18:40,692.7574725
03/06/2018 18:45,692.7574725
03/06/2018 18:50,707.9969164
03/06/2018 18:55,707.9969164
03/06/2018 19:00,721.0536854
03/06/2018 19:05,721.0536854
03/06/2018 19:10,724.0810951
03/06/2018 19:15,724.0810951
03/06/2018 19:20,721.0731427
03/06/2018 19:25,721.0731427
03/06/2018 19:30,715.9050849
03/06/2018 19:35,715.9050849
03/06/2018 19:40,705.7891585
03/06/2018 19:45,705.7891585
03/06/2018 19:50,666.4695421
03/06/2018 19:55,666.4695421
03/06/2018 20:00,665.9764531
03/06/2018 20:05,665.9764531
03/06/2018 20:10,638.5894086
03/06/2018 20:15,638.5894086
03/06/2018 20:20,589.9467138
03/06/2018 20:25,589.9467138
03/06/2018 20:30,575.9081906
03/06/2018 20:35,575.9081906
03/06/2018 20:40,550.5133568
03/06/2018 20:45,550.5133568
03/06/2018 20:50,531.8634774
